Index of Innerface International articles	https://urantia-book.org/archive/newsletters/innerface/index.html	is-title	Innerface International
Prophetic Science in the Urantia Papers—Discussion	/en/article/Ken_Glasziou/Prophetic_Science_in_the_Urantia_Papers_Discussion	Ken Glasziou	The Urantia Book
Error in the Urantia Papers	/en/article/Ken_Glasziou/Error_in_the_Urantia_Papers	Ken Glasziou	The Urantia Book
Volume 8 - No. 6	/image/article/Innerface_covers/volume8_no6.jpg	is-issue	---
On Tolerating the Views of Others	/en/article/Ken_Glasziou/On_Tolerating_the_Views_of_Others	Ken Glasziou	Morality, Psychology, Religion, Sociology
Great Expectations	/en/article/Ken_Glasziou/Great_Expectations	Ken Glasziou	Family, Purpose, Spirituality, The Urantia Book—Purpose
Beyond the Urantia Papers	/en/article/Ken_Glasziou/Beyond_the_Urantia_Papers	Ken Glasziou	Purpose, Religion, Revelation , The Urantia Book—Purpose
Is an Alternative to the Big Bang a Possibility?	/en/article/Ken_Glasziou/Is_an_Alternative_to_the_Big_Bang_a_Possibilty	Ken Glasziou	Cosmology
Proclamation	/en/article/Ken_Glasziou/Proclamation	Ken Glasziou	Church, Purpose, Religion, Revelation, The Urantia Book—Purpose
Life on Planet Earth	/en/article/Ken_Glasziou/Life_on_Planet_Earth	Ken Glasziou	Biology and Genetics
The Purpose of the Urantia Papers	/en/article/Ken_Glasziou/The_Purpose_of_the_Urantia_Papers	Ken Glasziou	Church, Purpose, Religion, The Urantia Book—Purpose
Part 4 of The Urantia Book is the “real and ideal revelation” mentioned in Paper 1	/en/article/Ken_Glasziou/Part_4_of_The_Urantia_Book_is_the_real_and_ideal_revelation_of_Paper_1	Ken Glasziou	Jesus, Jesus teachings, Revelation, The Urantia Book—Purpose
Our Future Task?	/en/article/Ken_Glasziou/Our_Future_Task	Ken Glasziou	Purpose, Religion, Sociology, The Urantia Book—Purpose
Volume 9 — 2002	---	is-volume	---
Volume 9 - No. 1	/image/article/Innerface_covers/volume9_no1.jpg	is-issue	---
About the Universal Father	/en/article/Ken_Glasziou/About_the_Universal_Father_2	Ken Glasziou	the urantia book—purpose, god
On Personality	/en/article/Ken_Glasziou/Personality_of_the_Universal_Father	Ken Glasziou	Personality
On Revelation	/en/article/Ken_Glasziou/Revelation	Ken Glasziou	Revelation
On Truth	/en/article/Ken_Glasziou/On_Truth	Ken Glasziou	Truth
On the will of God	/en/article/Ken_Glasziou/On_the_Will_of_God	Ken Glasziou	God
On Faith	/en/article/Ken_Glasziou/On_Faith_2	Ken Glasziou	Faith
On Free Will	/en/article/Ken_Glasziou/On_Free_Will	Ken Glasziou	Free Will
What does “good” mean?	/en/article/What_does_Good_mean	---	Religion|
What is expected of Urantia Book Readers?	/en/article/What_is_expected_of_Urantia_Book_Readers_Who_Me	---	the urantia book—purpose
Obligations to the Christian Churches and other Religions	/en/article/Obligations_to_the_Christian_Churches_and_other_Religions	---	Church
Christianity's Needs and Problems	/en/article/Christianitys_Needs	---	Church
All things work together for good—despite	/en/article/All_things_work_together_for_good_despite	---	Adversity
Volume 9 - No. 2	/image/article/Innerface_covers/volume9_no2.jpg	is-issue	---
The Developing Saga of the Urantia Papers	/en/article/The_Developing_Saga_of_the_Urantia_Papers	---	History, The Urantia Book, The Urantia Book—Purpose
On Implementing the Teachings	/en/article/On_Implementing_the_Teachings	---	The Urantia Book—Purpose
About the Universal Father	/en/article/About_the_Universal_Father	---	God, The Urantia Book—Purpose
Volume 9 - No. 3	/image/article/Innerface_covers/volume9_no3.jpg	is-issue	---
On Spirituality	/en/article/On_Spirituality	---	Spirituality
Errors in the Science of the Urantia Papers	/en/article/Errors_in_the_Science_of_the_Urantia_Papers	---	Astronomy, Biology, Genetics, Cosmology, The Urantia Book—Errors
Why Did the Quakers Fail?	/en/article/Why_Did_the_Quakers_Fail	---	History, Religion, Sociology
Building on the Quaker Experience	/en/article/Building_upon_the_Quaker_experience	---	History, Religion, Sociology
Jesus—Inspiration and Friend	/en/article/Ann_Bendall/Jesus_Inspiration_and_Friend	Ann Bendall	Jesus, Jesus teachings
Volume 9 - No. 4	/image/article/Innerface_covers/volume9_no4.jpg	is-issue	---
What the Urantia Revelation reveals	/en/article/What_the_Urantia_Revelation_reveals	---	The Urantia Book
Meanings and Goals	/en/article/Meanings_and_Goals	---	God
All things work together for good--despite	/en/article/All_things_work_together_for_good_despite_2	---	Adversity
About Certainty	/en/article/About_Certainty	---	Theology
Good and evil	/en/article/Good_and_evil	---	God
God—consciousness of; God—the will of	/en/article/God_consciousness_of_God_the_will_of	---	God
God—on doing the will of God—How?	/en/article/God_on_doing_the_will_of_God_How	---	God
Living as Jesus lived	/en/article/Living_as_Jesus_lived_2	---	Jesus, Jesus life
Love, Meanings and Values, Miracles, Morality	/en/article/Love_Meanings_and_Values_Miracles_Morality	---	Morality, Love and the Golden Rule
Purpose, Religion, Religious philosophy	/en/article/Purpose_Religion_Religious_philosophy	---	Purpose, Religion
Revelation	/en/article/Revelation_2	---	Revelation
Spirituality	/en/article/Spirituality	---	Spirituality
Worship	/en/article/Worship	---	Worship
Christianity—hopes	/en/article/Christianity_hopes	---	Christianity
Christianity's challenge	/en/article/Christianitys_challenge	---	Christianity
Forward with care	/en/article/Forward_with_care	---	Future
Volume 9 - No. 5	/image/article/Innerface_covers/volume9_no5.jpg	is-issue	---
Philosophy of religion	/en/article/Philosophy_of_Religion	---	Religion
The Shroud of Turin—An Update	/en/article/Ken_Glasziou/The_Shroud_of_Turin__An_Update	Ken Glasziou	Shroud of Turin, Anthropology, Jesus, Jesus life
Is the Urantia Book's “Life of Jesus” Oudated?	/en/article/Is_The_Urantia_Books_Life_of_Jesus_Outdated	---	Jesus, Jesus teachings, Revelation, The Urantia Book
On Becoming More Spiritual—Living as Jesus Lived	/en/article/On_Becoming_More_Spiritual_Living_as_Jesus_Lived	---	Morality
Dark Matter and a String of Pearls	/en/article/Dick_Bain/Dark_Matter_and_a_String_of_Pearls	Dick Bain	Physics
The Mind of Jesus	/en/article/Ann_Bendall/The_Mind_of_Jesus	Ann Bendall	Jesus, Jesus teachings, Psychology
Mathematics and Science catch up with The Urantia Book	/en/article/Ken_Glasziou/Mathematics_and_Science_catch_up_with_The_Urantia_Book	Ken Glasziou	Innerface International, article
Volume 9 - No. 6	/image/article/Innerface_covers/volume9_no6.jpg	is-issue	---
Blessed Assurance	/en/article/Blessed_Assurance	---	Jesus, Jesus teachings
Being and Doing	/en/article/Being_and_Doing	---	Family, Morality, Spirituality
Living as Jesus lived—in a family environment	/en/article/Living_as_Jesus_lived_in_a_family_environment	---	Family, Morality, Spirituality
Evolution or Revolution?	/en/article/Evolution_or_Revolution	---	Religion, Revelation, Sociology, History
Is God a Possibility?	/en/article/Is_God_a_Possibility	---	Cosmology, God
Contacting God—what can we expect?	/en/article/Contacting_God_What_can_we_expect	---	God, Thought Adjusters
On Growing Spiritually	/en/article/On_Growing_Spiritually	---	Morality, Spirituality
Volume 10 — 2003	---	is-volume	---
Volume 10 - No. 1	/image/article/Innerface_covers/volume10_no1.jpg	is-issue	---
Quantum Consciousness, Materialism, and the Urantia Papers—Why materialism is dead	/en/article/Ken_Glasziou/Materialism_is_Dead	Ken Glasziou	Materialism, Physics, Science
Imagine!	/en/article/Ken_Glasziou/Imagine	Ken Glasziou	God, Psychology
On Perfection	/en/article/Ken_Glasziou/On_Perfection	Ken Glasziou	Spiritual Growth
God—the Universal Father	/en/article/Ken_Glasziou/God_the_Universal_Father	Ken Glasziou	God, Morality, The Urantia Book
Sin—should we take it seriously?	/en/article/Ken_Glasziou/Sin_should_we_take_it_seriously	Ken Glasziou	Morality, Theology
Is God a Mathematician?	/en/article/Ken_Glasziou/Is_God_a_mathematician	Ken Glasziou	God, Physics, Science
Volume 10 - No. 2	/image/article/Innerface_covers/volume10_no2.jpg	is-issue	---
Revelatory Religion	/en/article/Ken_Glasziou/Revelatory_Religion	Ken Glasziou	Revelation, Religion
Learning to Teach	/en/article/Ken_Glasziou/Learning_to_Teach	Ken Glasziou	Purpose, Religion
On the value of spiritual value	/en/article/Ken_Glasziou/On_the_Value_of_Spiritual_Value	Ken Glasziou	Purpose, Morality, Revelation, Spirituality
Lessons from “Jesus' discourse of Science”	/en/article/Ken_Glasziou/Lessons_from_Jesus_Discourse_on_Science	Ken Glasziou	Biology and Genetics, God, Morality
Out of Africa?	/en/article/Ken_Glasziou/Out_Of_Africa	Ken Glasziou	Anthropology, God, Morality
Religion of the Spirit	/en/article/Ken_Glasziou/Religion_of_the_Spirit	Ken Glasziou	Religion, Spirituality
The future. What is our task?	/en/article/Ken_Glasziou/The_Future_What_is_our_Task	Ken Glasziou	Purpose, Religion, Sociology
Prove it to yourself for yourself	/en/article/Ken_Glasziou/Prove_it_to_yourself_for_yourself_2	Ken Glasziou	Religion, Revelation, The Urantia Book, The Urantia Book—Errors, The Urantia Book—Purpose
Volume 10 - No. 3	/image/article/Innerface_covers/volume10_no3.jpg	is-issue	---
The Goal of Mortal Living	/en/article/Ken_Glasziou/The_Goal_of_Mortal	Ken Glasziou	Purpose, Thought Adjusters
The “alter ego” and the Indwelling Spirit	/en/article/Ken_Glasziou/The_Alter_Ego_and_the_Indwelling_Spirit	Ken Glasziou	God, Theology, Thought Adjusters
The Indwelling Father-Spirit	/en/article/Ken_Glasziou/The_Indwelling_Father_Spirit	Ken Glasziou	Theology, Thought Adjusters
Mind and Soul	/en/article/Ken_Glasziou/Mind_and_Soul	Ken Glasziou	Psychology, Spirituality
On doing the will of God—How?	/en/article/Ken_Glasziou/On_doing_the_will_of_God_How	Ken Glasziou	God
The Big Bang—On or Off?	/en/article/Ken_Glasziou/The_Big_Bang_On_or_Off	Ken Glasziou	Astronomy, Cosmology
The Urantia Papers on the will of God	/en/article/Ken_Glasziou/The_Urantia_Papers_on_the_Will_of_God	Ken Glasziou	God, The Urantia Book—Purpose
All Urantia is waiting—Upon whom? For what?	/en/article/Ken_Glasziou/All_Urantia_is_Waiting_Upon_Whom_For_What	Ken Glasziou	Purpose, Revelation
What can one believe?	/en/article/Ken_Glasziou/What_can_one_believe	Ken Glasziou	Morality
Occam's Razor applied to religion	/en/article/Ken_Glasziou/Occams_Razor_applied_to_Religion	Ken Glasziou	Morality, Religion
Become mode God-like? How?	/en/article/Ken_Glasziou/Become_more_God_like_How	Ken Glasziou	God
Volume 10 - No. 4	/image/article/Innerface_covers/volume10_no4.jpg	is-issue	---
The Mind of Jesus	/en/article/Ken_Glasziou/The_Mind_of_Jesus	Ken Glasziou	Jesus, Jesus teachings, Morality, Revelation
Volume 10 - No. 5	/image/article/Innerface_covers/volume10_no5.jpg	is-issue	---
Spiritual Communion	/en/article/Ken_Glasziou/Spiritual_Communion	Ken Glasziou	Religion, Worship, Christianity
Further Exploring the Mind of Jesus	/en/article/Ken_Glasziou/Further_Exploring_the_Mind_of_Jesus	Ken Glasziou	Jesus teachings, Bible—Matthew
Agree with your Adversary	/en/article/Ken_Glasziou/Agree_with_your_Adversary	Ken Glasziou	Jesus teachings
Christianity and Archaeology—An Update	/en/article/Ken_Glasziou/Christianity_and_Archaeology_An_Update	Ken Glasziou	Archaeology, Bible, Christianity
Religion of the Spirit—what could it mean?	/en/article/Ken_Glasziou/Religion_of_the_Spirit_what_could_it_mean	Ken Glasziou	Religion, Spirituality
Criticality	/en/article/Ken_Glasziou/Criticality	Ken Glasziou	Archaeology, Bible, Christianity, Judaism
Volume 10 - No. 6	/image/article/Innerface_covers/volume10_no6.jpg	is-issue	---
Subjectivity and Reality	/en/article/Ken_Glasziou/Subjectivity_and_Reality	Ken Glasziou	God, Divine love, Morality, Mind
Mind! Do I have one?	/en/article/Charles_Birch/Mind_Do_I_have_one	Charles Birch	God, Philosophy, Materialism, Mind
What do the Urantia Papers say about mind?	/en/article/Ken_Glasziou/What_do_the_Urantia_Papers_say_about_mind	Ken Glasziou	Mind
What does God want from us?	/en/article/Ken_Glasziou/What_does_God_want_from_us	Ken Glasziou	Jesus, Jesus life, Purpose
Can I “be” what God wants me to “be”?	/en/article/Ken_Glasziou/Can_I_be_what_God_wants_me_to_be	Ken Glasziou	Jesus teachings, Purpose
Why Worry?	/en/article/Ken_Glasziou/Why_Worry	Ken Glasziou	Christianity, Judaism, The Urantia Book—History
How and where did mankind arise?	/en/article/Ken_Glasziou/How_and_Where_did_Mankind_arise	Ken Glasziou	Anthropology
Volume 11 — 2004	---	is-volume	---
Volume 11 - No. 1	/image/article/Innerface_covers/volume11_no1.jpg	is-issue	---
The Spirituality Content of the Urantia Papers	/en/article/The_Spirituality_Content_of_the_Urantia_Papers	---	Spirituality, God, Faith, Truth, Personal growth, Religion, Jesus teachings
Volume 11 - No. 2	/image/article/Innerface_covers/volume11_no2.jpg	is-issue	---
The Spirituality Content of the Urantia Papers II	/en/article/The_Spirituality_Content_of_the_Urantia_Papers_2	---	Love and the Golden Rule, Jesus teachings, Religion
Volume 11 - No. 3	/image/article/Innerface_covers/volume11_no3.jpg	is-issue	---
Prophetic material and errors in Urantia revelation	/en/article/Ken_Glasziou/Prophetic_material_and_errors_in_Urantia_revelation	Ken Glasziou	The Urantia Book, The Urantia Book—Errors, Revelation
The Urantia Papers—What should our expectations be?	/en/article/Ken_Glasziou/The_Urantia_Papers_What_should_our_expectations_be	Ken Glasziou	The Urantia Book, Revelation, Truth
Why is there both Error and Prophecy in the Urantia Revelation?	/en/article/Ken_Glasziou/Why_is_there_both_Error_and_Prophecy_in_Urantia	Ken Glasziou	The Urantia Book, The Urantia Book—Errors, The Urantia Book—History, Revelation
Prophetic materials from the Urantia Papers	/en/article/Ken_Glasziou/Prophetic_materials_from_the_Urantia_Papers	Ken Glasziou	Physics, Science, The Urantia Book, The Urantia Book—Errors
What fuels our Sun and other Stars?	/en/article/Ken_Glasziou/What_fuels_our_Sun_and_other_Stars	Ken Glasziou	Physics, Science, The Urantia Book, The Urantia Book—Errors
Neutrinos, Neutrons, and Neutron Stars	/en/article/Ken_Glasziou/Neutrinos_Neutrons_and_Neutron_Stars_2	Ken Glasziou	Physics, Science, The Urantia Book, The Urantia Book—Errors
Renewal of the Search for the Neutron Star	/en/article/Ken_Glasziou/Renewal_of_the_Search_for_the_Neutron_Star	Ken Glasziou	Physics, Astronomy, Science, The Urantia Book, The Urantia Book—Errors
Quantum Stuff, Basic Physics	/en/article/Ken_Glasziou/Quantum_Stuff_Basic_Physics	Ken Glasziou	Physics, Science, The Urantia Book, The Urantia Book—Errors
Cooking up a Universe	/en/article/Ken_Glasziou/Cooking_up_a_Universe_2	Ken Glasziou	Cosmology, Science, The Urantia Book, The Urantia Book—Errors
Antigravity is Back	/en/article/Ken_Glasziou/Antigravity_is_Back_2	Ken Glasziou	Cosmology, Science, The Urantia Book, The Urantia Book—Errors
Colliding Black Holes and the Urantia Papers	/en/article/Ken_Glasziou/Colliding_Black_Holes_and_the_Urantia_Papers	Ken Glasziou	Astronomy, Science, The Urantia Book, The Urantia Book—Errors
Volume 11 - No. 4	/image/article/Innerface_covers/volume11_no4.jpg	is-issue	---
Error in the Urantia Papers—Life on Urantia	/en/article/Ken_Glasziou/Error_in_the_Urantia_Papers_Life_on_Urantia	Ken Glasziou	Geology, Paleontology, Science, The Urantia Book, The Urantia Book—Errors
Human Life—Andon and Fonta	/en/article/Ken_Glasziou/Human_Life_Andon_and_Fonta	Ken Glasziou	Anthropology, Science, The Urantia Book, The Urantia Book—Errors
48 Chromosomes? Or Jumping to Conclusions!	/en/article/Ken_Glasziou/48_Chromosomes_Or_Jumping_to_Conclusions_2	Ken Glasziou	Genetics, Science, The Urantia Book, The Urantia Book—Errors
100 stable elements	/en/article/Ken_Glasziou/100_stable_elements_2	Ken Glasziou	Physics, Science, The Urantia Book, The Urantia Book—Errors
How far to Andromeda	/en/article/Dick_Bain/How_far_to_Andromeda	Dick Bain	Astronomy, Science, The Urantia Book, The Urantia Book—Errors
“Prove it to yourself for yourself”	/en/article/Ken_Glasziou/Prove_it_to_yourself_for_yourself	Ken Glasziou	Astronomy, Science, The Urantia Book, The Urantia Book—Errors
The Ridiculous—Passenger Birds and Secondary Midwayers	/en/article/Ken_Glasziou/The_Ridiculous_Passenger_Birds_and_Secondary_Midwayers	Ken Glasziou	Paleontology, Science, The Urantia Book, The Urantia Book—Errors
Miscellaneous erroneous material summarized	/en/article/Ken_Glasziou/Miscellaneous_erroneous_material_summarized	Ken Glasziou	Geology, Paleontology, Astronomy, Science, The Urantia Book, The Urantia Book—Errors
Prophetic material and errors in Urantia revelation—Epilogue	/en/article/Ken_Glasziou/Prophetic_material_and_errors_Epilogue	Ken Glasziou	The Urantia Book, The Urantia Book—Errors
Continental Drift	/en/article/Ken_Glasziou/Continental_Drift_1	Ken Glasziou	Geology, Science, The Urantia Book, The Urantia Book—Errors
Continental Drift 2	/en/article/Ken_Glasziou/Continental_Drift_2	Ken Glasziou	Geology, Science, The Urantia Book, The Urantia Book—Errors
Continental Drift 3—Secondary Effects	/en/article/Ken_Glasziou/Continental_Drift_3_Secondary_Effects	Ken Glasziou	Geology, Science, The Urantia Book, The Urantia Book—Errors
Radiometric chemistry Age of the Earth	/en/article/Ken_Glasziou/Radiometric_chemistry_Age_of_the_Earth	Ken Glasziou	Physics, Geology, Science, The Urantia Book, The Urantia Book—Errors
What If?	/en/article/Ken_Glasziou/What_if_the_Papers_had_been_written	Ken Glasziou	Physics, Geology, Astronomy, Paleontology, Science, The Urantia Book, The Urantia Book—Errors
Volume 11 - No. 5	/image/article/Innerface_covers/volume11_no5.jpg	is-issue	---
The Challenge	/en/article/Ken_Glasziou/The_Challenge	Ken Glasziou	The Urantia Book, The Urantia Book—Errors, Revelation
Materialism, Idealism, and the Urantia Revelation	/en/article/Ken_Glasziou/Materialism_Idealism_and_the_Urantia_Revelation	Ken Glasziou	Physics, Materialism, The Urantia Book, Revelation
The Earth-Moon System	/en/article/Ken_Glasziou/The_Earth_Moon_System	Ken Glasziou	Astronomy, The Urantia Book
Volume 11 - No. 6	/image/article/Innerface_covers/volume11_no6.jpg	is-issue	---
Our Challenge	/en/article/Ken_Glasziou/Our_Challenge	Ken Glasziou	Purpose, Truth
The Indwelling Presence of God	/en/article/Ken_Glasziou/The_Indwelling_Presence_of_God	Ken Glasziou	Thought Adjusters, Mystery Monitors, Religion
The Golden Rule	/en/article/Ken_Glasziou/The_Golden_Rule	Ken Glasziou	Love and the Golden Rule, Religion
On the Philosophy of Philosophy	/en/article/Ken_Glasziou/On_the_Philosophy_of_Philosophy	Ken Glasziou	Philosophy, Religion, Science, Revelation
Faith and Belief	/en/article/Ken_Glasziou/Faith_and_Belief	Ken Glasziou	Faith
Universal Spiritual Religion	/en/article/Ken_Glasziou/Universal_Spiritual_Religion	Ken Glasziou	Religion, Purpose, Life after death, Spirituality
Love—a Necessity for the Fulfilment of Mankind	/en/article/Ken_Glasziou/Love_a_Necessity_for_the_Fulfilment_of_Mankind	Ken Glasziou	Love and the Golden Rule
Our Chores	/en/article/Ken_Glasziou/Our_Chores	Ken Glasziou	Purpose
More on “Our Challenge”	/en/article/Ken_Glasziou/More_on_Our_Challenge	Ken Glasziou	Purpose, Faith, Morality
The will of God	/en/article/Ken_Glasziou/The_will_of_God	Ken Glasziou	Jesus teachings
Volume 12 — 2005	---	is-volume	---
Volume 12 - No. 1	/image/article/Innerface_covers/volume12_no1.jpg	is-issue	---
Personality, Identity, Mind, and Consciousness, in the Urantia Revelation	/en/article/Personality_Identity_Mind_and_Consciousness_in_the_Urantia_Revelation	---	Personality, Cosmic consciousness
Can Universes and Life Self-generate from Nothingness?	/en/article/Can_Universes_and_Life_Self_generate_from_Nothingness	---	Biology, Science, Evolution, History of Urantia
Creation of the Universe. Did God participate?	/en/article/Creation_of_the_Universe_Did_God_participate	---	Cosmology, Physics
Communing with God—from the Urantia Revelation	/en/article/Communing_with_God_from_the_Urantia_Revelation	---	Prayer
Volume 12 - No. 2	/image/article/Innerface_covers/volume12_no2.jpg	is-issue	---
Secrets of Jesus Spirituality	/en/article/Secrets_of_Jesus_Spirituality	---	Jesus, Spirituality
Did Jesus really need to be crucified?	/en/article/Did_Jesus_really_need_to_be_crucified	---	Jesus, Jesus life, Jesus' followers
What the Urantia Revelation says about the Spirit of Truth	/en/article/What_the_Urantia_Revelation_says_about_the_Spirit_of_Truth	---	The Urantia Book, Jesus teachings
The relative role of miracles, resurrection, and forgiveness of sins in the rapid spread of Christianity	/en/article/Role_of_miracles_resurrection_forgiveness_spread_Christianity	---	Christianity, Jesus life, Jesus times
The Uniqueness of Jesus	/en/article/The_Uniqueness_of_Jesus	---	Jesus, Jesus life, Jesus times, Jesus teachings
Volume 12 - No. 3	/image/article/Innerface_covers/volume12_no3.jpg	is-issue	---
“As Jesus Passed By”	/en/article/As_Jesus_Passed_By	---	Jesus, Jesus life, Jesus teachings
Creationism, Evolution, and The Urantia Book	/en/article/Dick_Bain/Creationism_Evolution_and_The_Urantia_Book	Dick Bain	Evolution, Science, The Urantia Book
Zircons and Earth-Moon Relations	/en/article/Ken_Glasziou/Zircons_and_Earth_Moon_Relations	Ken Glasziou	Geology, Physics, History of Urantia, Science
Why is it necessary for there to be error in The Urantia Book?	/en/article/Ken_Glasziou/Why_is_it_necessary_for_there_to_be_error_in_The_Urantia_Book	Ken Glasziou	Geology, Astronomy, Science, The Urantia Book, The Urantia Book—Errors
Is The Urantia Book Believable? Is it Logical?	/en/article/Dick_Bain/Is_The_Urantia_Book_Believable_Is_it_Logical	Dick Bain	The Urantia Book, The Urantia Book—Authorship
Volume 12 - No. 4	/image/article/Innerface_covers/volume12_no4.jpg	is-issue	---
Are The Urantia Book's teachings impacting on Christian Theology? Jesus—a New Vision	/en/article/Are_The_Urantia_Books_teachings_impacting_on_Christian_Theology_Jesus_New_Vision_Part_I	---	The Urantia Book, Christianity, Church, Jesus, Jesus times, Gender
Volume 12 - No. 5	/image/article/Innerface_covers/volume12_no5.jpg	is-issue	---
Are The Urantia Book's teachings impacting on Christian Theology? Jesus—a New Vision. Part II	/en/article/Are_The_Urantia_Books_teachings_impacting_on_Christian_Theology_Jesus_New_Vision_Part_II	---	The Urantia Book, Christianity, Church, Jesus, Jesus times, Gender
Volume 12 - No. 6	/image/article/Innerface_covers/volume12_no6.jpg	is-issue	---
The Historical Jesus—Who was He?	/en/article/The_Historical_Jesus_Who_was_He	---	Jesus, Jesus life, Jesus times, History
Reliability of New Testament Sources	/en/article/Reliability_of_New_Testament_Sources	---	Exegesis, Bible—Matthew, Bible—Mark, Bible—Luke, Bible—John
The Effects of the Gospel Records	/en/article/The_Effects_of_the_Gospel_Records	---	Exegesis, Bible—Matthew, Bible—Mark, Bible—Luke, Bible—John
The Early Years of Jesus	/en/article/The_Early_Years_of_Jesus	---	Jesus, Jesus life, The Urantia Book, Bible—Matthew, Bible—Mark, Bible—Luke, Bible—John
What was the Gospel of Jesus?	/en/article/What_was_the_Gospel_of_Jesus	---	Jesus, Jesus teachings
